ID,Tipo de inmueble,Precio (admin_included),Estrato,Baños,Habitaciones,Parqueaderos,Area,Area Privada,Piso,Facilities,Descripción,Antiguedad,Estado
192037855.0,Apartamento,3360000.0,4.0,2.0,3.0,1.0,78.0,78.0,4.0,"Acceso Pavimentado, Baño Auxiliar, Baño Independiente, Canchas Deportivas, Cerca de Zona Urbana, Circuito cerrado de TV, Citófono, Cocina Integral, Colegios / Universidades, Garaje(s), Gimnasio, Instalación de gas, Parqueadero Visitantes, Parques cercanos, Piso en Baldosa /  Mármol, Portería / Recepción, Salón Comunal, Sobre vía principal, Supermercados / C.Comerciales, Trans. Público cercano, Vista panorámica, Zona Comercial, Zona de lavandería, Zona Industrial, Zona Infantil, Zona Residencial, Zonas Verdes","ARRIENDO HERMOSO APARTAMENTO EN QUINTA PAREDESLocalidad: Teusaquillo Estrato: 4Piso: 4Área:  78 mts AproxEsté Hermoso Apartamento se encuentra ubicado en el piso 4 del Edificio Residencial, muy cerca de la Avenida Ferrocarril, Avenida la Esperanza, Avenida Calle 26, La Embajada de los Estados Unidos, cerca al Centro Administrativo Distrital.El Apartamento tiene vista Exterior?️ 3 habitaciones?️ Sala comedor,☕ 1 Cocina integral ? 2 baños (1 social y otro en la habitación principal)☀️ Zona de Lavandería ? Parqueadero Privado El Edificio te ofrece servicio de Salón Social, Gimnasio, parqueadero de visitantes, seguridad 24/7. Es un Apartamento privilegiado por encontrarse en una de las zonas más centrales de Bogotá muy cerca de Corferias, La Embajada de EEUU, y conecta con importantes Avenidas Principales, Colegios, Centros de Salud y zonas Deportivas.?¡Comunícate con nosotros al 321 466 53 44, para agendar tu cita y vivir en una zona sofisticada!Nota: Canon $2.400.000 mensual (Por favor tener en cuenta que el valor del canon no incluye la Administración $480.000 Aprox adicionales)",16 a 30 años,
191220745.0,Apartaestudio,900000.0,4.0,1.0,1.0,,14.0,14.0,0.0,"Colegios / Universidades, Instalación de gas, Jardín, Piso en Baldosa /  Mármol, Supermercados / C.Comerciales, Trans. Público cercano, Zona Residencial",Apartaestudio con baño privado y cocineta a gas. Área compartida para lavado y secado de ropa. Cerca a transmilenio. Servicios públicos de agua luz y gas para una persona incluidos en el precio,9 a 15 años,
191880033.0,Apartaestudio,1650000.0,3.0,1.0,1.0,,33.0,33.0,7.0,"Amoblado, Cocina Integral, Gimnasio, Loft, Parqueadero Visitantes, Salón Comunal, Vigilancia 24x7, Zona de BBQ, Zona de lavandería","Codigo: 4918. Apartaestudio tipo loft semi amoblado para arriendo en Marly. Excelente iluminación, está ubicado cerca de la Universidad Católica de Colombia y la clínica Marly, fácil acceso por Av. Caracas y la Cl 45. Consta de 1 habitación con closet ,1 baño. Pisos en madera laminada. Cocina integral abierta con estufa eléctrica, zona de lavandería, cuenta con persianas, y chapa de seguridad. No tiene tv, lavadora y tampoco colchón Zona común con 3 ascensores, salón comunal, sala múltiple, terraza BBQ, gimnasio, salón de juegos, coworking, casilleros, lavandería. Citófonos, CCTV y vigilancia privada 24 horas.",1 a 8 años,
7817199.0,Apartamento,3600000.0,4.0,3.0,4.0,2.0,144.0,144.0,9.0,"Alarma, Ascensor, Balcón, Calentador, Chimenea, Circuito cerrado de TV, Citófono, Cocina Integral, Cuarto de servicio, Depósito / Bodega, En conjunto cerrado, Garaje(s), Instalación de gas, Jardín, Parques cercanos, PentHouse, Piso en Baldosa /  Mármol, Portería / Recepción, Salón Comunal, Supermercados / C.Comerciales, Terraza, Trans. Público cercano, Vigilancia, Vivienda Multifamiliar, Zona de lavandería, Zona Infantil, Zona Residencial, Zonas Verdes",Penthouse Central - Sobre los ejes kra 50 y Avd El Dorado - Seguridad Privada - Deposito en parqueadero - Doble parqueadero - Gas Natural en estufa y Calentador - Chimenea Real - Doble trerraza excelente para invernadero y tomar el sol - Alarma y circuito cerrado con monitoreo via celular - Ascensor siempre disponible - 4 habitaciones incluido servicio - Disponible lavadora y secadora - valor incluida administracion - Contrato 12 meses minimo  ,9 a 15 años,Excelente estado
192013759.0,Casa,6500000.0,3.0,4.0,4.0,4.0,260.0,,0.0,,Casa Arriendo 260 mts Cundinamarca BOGOTÁ TEUSAQUILLO Código Coninsa:4136,,Buen estado
191858281.0,Apartamento,2350000.0,4.0,1.0,2.0,1.0,64.0,64.0,0.0,"Baño compartido, Calentador, Closet, Cocina Equipada, Cocina Integral, Comedor, Cómodas vias de acceso, En zona residencial, Estudio, Garaje / Parqueadero(s), Garaje Cubierto, Parques cercanos, Piso en Madera, Servicios independientes, Servicios Públicos, Sobre vía secundaria, Supermercados / C.Comerciales, Trans. Público cercano, Ubicada en edificio, Ventilación Natural, Zona de lavandería, Zona Residencial","Se arrienda apartamento en Galerías de 64 m2, exterior, bastante iluminado todo el tiempo, tiene dos alcobas, estudio,un baño ,cocina integral a gas, zona de lavandería, sala comedor, bastante cálido y confortable ,cuarto piso sin ascensor,  parqueadero cubierto,  con ubicación excelente a una cuadra de la 53 y muy cerca a transmilenio de la cra 30, Agenda tu cita ahora. 1189-613",más de 30 años,
191983307.0,Apartaestudio,1200000.0,4.0,1.0,1.0,,28.0,25.0,1.0,"Citófono, Cocina Integral, Colegios / Universidades, Depósito / Bodega, Instalación de gas, Parques cercanos, Supermercados / C.Comerciales, Trans. Público cercano, Zona de lavandería, Zona Residencial","Palermo, Teusaquillo, Santa Teresita CL 44A  #20-04 apartaestudio 101, Estrato 4. Servicios e internet incluidos. Exterior, independiente, 1 alcoba espaciosa luminosa, 1 baño, sala o estudio, cocina integral, pisos laminados, iluminado, ventilado; ubicación privilegiada, centros comerciales Galerías, Plaza 39, supermercados Éxito, D1, Cafam 51, Colsubsidio; excelente conectividad vías principales Av Caracas, Krs 7, 13, av 30, Cls 45, 57, Transmilenio (calle 45 - American School Way, Avenida 39, U. Nacional); Teatro Arlequín Casa Ensamble, Colegio Americano de Bogotá, El Carmelo, Academia de Artes Guerrero; universidades Nacional de Colombia, Católica, Sto Tomás, Javeriana, La Salle, Piloto, Distrital; Clínica Palemo, Marly, H San Ignacio, Cafam; Instituto Geográfico Agustín Codazzi IGAC, Parques Nacional, Simón Bolívar, Los Novios; Iglesias Parroquia St Marta, St Teresita, San Alfonso,  Sn Alfonso María, Chiquinquirá. Valor $1.300.000, recuerda todos los servicios e internet incluidos, solo pagas este valor. Aprovecha economía, conectividad comodidad que estos apartamentos ofrecen. Contáctanos agendamos visita 3105663808, correo electrónico comercial@vitainmobiliaria.com.co",1 a 8 años,
191364355.0,Casa,15000000.0,3.0,8.0,18.0,7.0,610.0,608.0,0.0,"Alarma, Alcantarillado, Baño Auxiliar, Bombas de gasolina, Cerca a sector comercial, Cerca centro comercial, Circuito cerrado de TV, Closet, Colegios / Universidades, Cómodas vias de acceso, En zona Comercial, En zona residencial, Instalación de gas, Parques cercanos, Piso en Baldosa /  Mármol, Piso en Madera, Puerta de seguridad, Restaurantes, Servicios independientes, Servicios Públicos, Sobre vía secundaria, Supermercados / C.Comerciales, Todos los Servicios, Trans. Público cercano, Ventilación Natural, Zona Comercial, Zona Residencial","ESPECTACULAR CASA U OFICINAS EN TEUSAQUILLO DE TRES NIVELES EN EXCELENTE ESTADO, 610 METROS CUADRADOS, ESTRATO 3, CONSTA DE 18 ESPACIOS GRANDES, 8 BAÑOS, UNA COCINETA, CABLEADO GENERAL, SISTEMA DE CAMARAS, CUARTO DE SEGURIDAD, PERSIANAS, 7 PARQUEADERIOS  3 INTERNOS Y 4 EXTERIORES, EL INMUEBLE ESTA MUY BIEN UBICADO CERCA DE ZONA COMERCIAL, EXCELENTES VIAS DE ACCESO, ESTACIONES DE TRASMILENIO CERCA, IGLESIAS , COLEGIOS, ALMACENES DE CADENA. 1003-246",16 a 30 años,
191627088.0,Habitación,500000.0,4.0,1.0,1.0,,9.0,9.0,1.0,,"Se arrienda habitación cerca a la Universidad Nacional y Corferias, servicios incluidos agua, luz, gas, wifi, baño compartido hay de Mujeres y de Hombres. 3102261812",16 a 30 años,
191855328.0,Habitación,530000.0,4.0,1.0,1.0,,1.0,,1.0,,"Habitacion en arriendo para estudiantes, amoblada, queda en una zona de facil acceso al transporte, y cerca a las universidades, Piloto, La Javeriana, y Catolica. Para mayor información, preferiblemente comunicarse al número.",,
192051063.0,Apartamento,2500000.0,4.0,1.0,3.0,1.0,70.0,,2.0,"Balcón, Calentador, Cocina Integral, Colegios / Universidades, Estudio, Parques cercanos, Supermercados / C.Comerciales, Trans. Público cercano, Zona Comercial, Zona de lavandería, Zona Residencial","""¡Oportunidad única! Arrienda este hermoso Apartamento, espacioso, iluminado, con excelentes acabados y ubicación estratégica"". El apartamento se encuentra en segundo piso, cuenta con un área de 70m2, una excelente distribución de espacios y una iluminación natural encantadora, sala comedor muy amplia con salida a balcón, cocina integral, zona de de lavandería independiente, tres alcobas cómodas y un baño. En el primer piso encontraras el parqueadero y un área disponible para estar, estudio, o sala de TV. Ubicación estratégica, la cuál ofrece acceso a importantes vías de acceso como lo son la Avda. carrera 30, Avda. calle 26, y calles 53, 57 y 63, acceso a diferentes opciones de transporte público por su cercanía a estaciones de TransMilenio y diversas rutas de Sitp. El sector también ofrece una amplia oferta de entretenimiento, ambiente cultural y recreativo por su cercanía a sitios de interés como lo son: el estadio El Campin, el Movistar Arena, El teatro Astor Plaza, entre otros, además se puede disfrutar de diferentes parques y zonas verdes que ofrecen espacios para la recreación y el esparcimiento. ¡Agenda tu cita hoy mismo, tu próximo hogar esta aquí!",16 a 30 años,
191751689.0,Apartamento,4800000.0,5.0,3.0,3.0,2.0,150.0,141.0,5.0,,"Arriendo apartamento en Nicolas de Federman, con un área de 150 m2, 3 habitaciones, 3 baños, zona de lavandería, estudio, hall de habitaciones, balcones con salida de la habitación principal y la sala, 2 parqueaderos en línea. El edificio cuenta con vigilancia 24/7, CCTV, terraza para BBQ, parqueadero de visitantes.",,
192031970.0,Apartamento,3500000.0,4.0,2.0,3.0,2.0,65.0,65.0,0.0,"Ascensor, Balcón, Calentador, Chimenea, Citófono, Trans. Público cercano, Vigilancia, Vista panorámica, Zona Residencial","HERMOSO APARTAMENTO CON VISTA EXTERIOR 3 HABITACIONES, 2 BAÑOS, SALA COMEDOR, CHIMENEA A GAS, 2 BALCONES, COCINA A GAS, ZONA DE ROPAS CON SECADORA, PARQUEADERO CON DUPLICADOR, DEPOSITO Y VIGILANCIA LAS 24HR",16 a 30 años,
191894974.0,Habitación,460000.0,4.0,2.0,4.0,,9.0,9.0,2.0,,"Arrendamos habitacion amoblada de 9 metros cuadrados, con ventana interna, baño compartido, de 460.000 pesos con todos los servicios incluidos. Incluye Wi-Fi de 300 megas simétricas, telefonía ilimitada local, acceso a cocina y a zona de lavado y aseo en zonas comunes. Sin restricción de horario.  Disponible también: * Una habitación de 10 metros cuadrados, segundo piso, ventana exterior, baño compartido, de $610.000 con servicios incluidos * Una habitación de 2 ambientes de 12 metros cuadrados, segundo piso, ventana exterior, baño compartido, de $620.000 con servicios incluidos. *Y Una habitación de 16 metros cuadrados, primer piso, ventana exterior, de $685.000 con servicios incluidos.  Ubicadas en el barrio El Recuerdo, zona Corferias y Universidad Nacional por la calle 26.  Zona Residencial estrato 4, con excelente transporte y vías de acceso.  Informes: 315 263 62 29 WhatsApp",16 a 30 años,
191182607.0,Apartamento,2100000.0,4.0,2.0,2.0,1.0,92.0,80.0,2.0,,"Lindo apartamento con gran terraza, dos baños 2 habitaciones, cocina, zona de lavandería, espacioso, segundo piso sin ascensor.",16 a 30 años,
10893979.0,Habitación,650000.0,3.0,2.0,1.0,,10.0,10.0,2.0,Closet,"Se alquila habitación con servicios de mas de 10m2 - baño y cocina compartida - tel:3508258583 le 16A #53 A- 35, sector galerias _ Valor 650mil Depósito reembolsable 350 mil - en segundo piso de casa. Se alquila con un colchon y una mesa de noche.",más de 30 años,
191251659.0,Apartamento,2000000.0,4.0,2.0,1.0,1.0,48.0,48.0,0.0,"Cerca centro comercial, Sobre vía principal, Terraza, Trans. Público cercano, Vista panorámica, Zona Residencial","HERMOSO APARTAMENTO LISTO PARA ESTRENAR, CON MUY BUENA ILUMINACION, ECXELENTE UBICACION MUY CERCA DE LA AVENIDA CARACAS, LA CARRERA  24, ESTADIO EL CAMPIN, DE FACIL ACCESO DE TRANSPORTE. CUENTA CON PARQUEADERO.",1 a 8 años,
191866264.0,Casa,6955000.0,4.0,5.0,6.0,3.0,360.0,300.0,2.0,"Baño Auxiliar, Colegios / Universidades, Cuarto de servicio, Depósito / Bodega, Despensa, Estudio, Garaje(s), Parques cercanos, Patio, Supermercados / C.Comerciales, Trans. Público cercano, Vista panorámica, Zona Comercial, Zona de lavandería",¡Gran oportunidad- Arrendamos casa en Galerías (Barrio San Luis)!  ¿Buscas un espacio versátil y amplio para empresas o familias? Esta casa de 2 pisos en Galerías es perfecta para ti:  6 habitaciones: Espaciosas y bien iluminadas.  5 baños: Comodidad para todos los residentes y visitantes.  Salón de salón grande: Ideal para reuniones o actividades sociales.  Patio: Un lugar para relajarse al aire libre.  Cocina equipada: Lista para inspirar tus habilidades culinarias.  3 parqueaderos: Espacio suficiente para tus vehículos.  Posee depósito de aguas lluvias.  Ubicación privilegiada:  Cerca de centros comerciales y clínicas.  Excelente acceso a transporte público.  A minutos del Estadio El Campín.  ¡No pierdas esta oportunidad única! Contáctanos para más información y para agendar una visita. ¡Tu nuevo hogar o espacio de trabajo te espera en Galerías!,9 a 15 años,
192001395.0,Apartamento,1200000.0,4.0,1.0,1.0,,50.0,45.0,2.0,"Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Público cercano, Zona Residencial","Inmueble de conservación, a 50 metros de un parque y a 200 metros del park way. Una habitación, estudio, salón, cocina y baño.",más de 30 años,
7964910.0,Apartaestudio,1470000.0,5.0,1.0,1.0,,20.0,20.0,0.0,"Calentador, Cerca centro comercial, Cerca de Zona Urbana, Closet, Cocineta, Colegios / Universidades, En casa, En zona residencial, Instalación de gas, Loft, Parques cercanos, Piso en Baldosa /  Mármol, Sensor de movimiento, Servicios Públicos, Trans. Público cercano, Ventilación Natural, Zona Residencial","Espectacular aparta-estudio en el exclusivo sector de Nicolás  de Federman,  localidad de Teusaquillo, con una excelente ubicación ideal para disfrutar con toda la familia, con fáciles vías de acceso, entre  la Cra. 50, Cra. 30 y Calle 53, variedad de rutas de transporte público, en la zona podrá encontrar instituciones educativas, jardines infantiles y amplia zona comercial. El aparta-estudio está  en el 201 del segundo piso, cuenta con una habitación con closet, sala - comedor, baño, cocina sencilla, zona de lavandería, servicios agua y luz incluidos en el valor del canon. Cualquier información adicional contáctenos al número 311 4955765o al correo electrónico ramiro.ospinainmobiliariabogota.com. El equipo de Inmobiliaria Bogotá está comprometida a brindar una experiencia de vida excepcional para nuestros clientes desde el momento en que se unen a nuestra comunidad. 1132-202120446",más de 30 años,
191874504.0,Habitación,480000.0,4.0,7.0,2.0,,170.0,7.0,1.0,,"Habitaciones en alquiler en Nicolas  de Federman y en Galeeias amobaldas con base cama, colchoneta y closet. Cercana a la Universidad Nacional, el Cubo de Colsubsidio, Estación El Campín.",16 a 30 años,
191980926.0,Apartaestudio,2690000.0,1.0,1.0,1.0,,40.0,36.0,0.0,"Ascensor, Bahias de parqueo, Balcón, Cerca a sector comercial, Cerca centro comercial, Cerca de Zona Urbana, Circuito cerrado de TV, Closet, Cocina Integral, Cocineta, Colegios / Universidades, En Edificio, En zona Comercial, En zona residencial, Escalera de Emergencia, Instalación de gas, Loft, Parques cercanos, Piso en Baldosa /  Mármol, Portería / Recepción, Portería / Vigilancia, Puerta de seguridad, Restaurantes, Seguridad, Servicio de Internet, Servicio de Lavandería, Servicios Públicos, Sobre vía principal, Sobre vía secundaria, Supermercados / C.Comerciales, Terraza, Trans. Público cercano, Ubicada en edificio, Ventilación Natural, Vigilancia 24x7, Vista panorámica, Zona de lavandería, Zona Residencial, Área Urbana","Se renta apartaestudio tipo loft de 40 m², ubicado en el octavo piso con ascensor. Cuenta con un ambiente amplio e iluminado que integra la alcoba, una cocineta con muebles de almacenamiento superior e inferior y campana extractora, baño privado con buena iluminación y una zona de estudio organizada. Incluye internet de alta velocidad, servicio de aseo en zonas comunes y administración. Dispone de lavadora-secadora en zona común con uso permitido una vez a la semana. Los servicios públicos se pagan por persona según estrato 1. No tiene parqueadero, pero al lado del edificio hay uno disponible para renta. Se aceptan mascotas. Se requiere contrato a un año con aseguradora, tomador y deudor solidario solvente. El valor es fijo y no negociable. Hay varias opciones disponibles. Para más información y agendar una visita, escribir al WhatsApp 34123744090. 1202-475",menor a 1 año,
192014129.0,Apartamento,1500000.0,4.0,,1.0,,35.0,,0.0,,Apartamento Arriendo 35 mts Cundinamarca BOGOTÁ QUESADA Código Coninsa:73592,,Buen estado
191839423.0,Apartaestudio,1300000.0,4.0,1.0,1.0,,20.0,18.0,11.0,"Amoblado, Ascensor, Cocina Integral, Colegios / Universidades, Gimnasio, Parqueadero Visitantes, Parques cercanos, Portería / Recepción, Salón Comunal, Supermercados / C.Comerciales, Trans. Público cercano, Vigilancia, Vista panorámica, Zona de lavandería, Zona Residencial","Se arrienda hermoso apartaestudio amoblado para estrenar, con buena iluminación y vista al noroccidente de la ciudad. Cama abatible, escritorio, sillas, cocina integral de dos puestos con campana y baño. El arriendo incluye la administración. El edificio cuenta con vigilancia 24/7, espacio compartido para lavandería, gimnasio, terraza y parqueadero comunitario. Excelente ubicación, a dos cuadras de la estación del transmilenio Ciudad Universitaria de la calle 26, muy cerca de Corferias y de la U. Nacional, a 20 minutos del centro de Bogotá y 35 del aeropuerto.  Valor del arriendo mensual es de $1.300.00 (incluye administración)",menor a 1 año,
191813535.0,Casa,10500000.0,4.0,6.0,6.0,3.0,485.0,485.0,0.0,"Alarma, Baño Auxiliar, Calentador, Chimenea, Circuito cerrado de TV, Cocina Integral, Cocina tipo Americano, Colegios / Universidades, Depósito / Bodega, Despensa, Estudio, Garaje(s), Hall de Alcobas, Instalación de gas, Jardín, Parqueadero Visitantes, Parques cercanos, Patio, Piso en Baldosa /  Mármol, Supermercados / C.Comerciales, Terraza, Trans. Público cercano, Vigilancia, Vista panorámica, Zona de lavandería, Zona Residencial","excelente casa esquinera totalmente remodelada de 3 niveles mas terraza con espacios tipo loft 1er nivel antejardín garaje para 2 vehículos, sala con chimenea, comedor independiente, cocina integral a gas tipo americano, baño social, garaje lateral amplio con tanque de reserva, escaleras de madera acceso al 2do nivel, alcoba principal amplia con baño, 3 alcobas con closet cada una con baño y baño de alcobas, 3er nivel estudio, alcoba, estar de televisión amplio, zona de lavandería independiente, 4 nivel terraza con vista de 360 grados, está en 10.500.000 incluida la vigilancia se  puede arrendar para empresa, oficinas, casa, bodega de almacenamiento en venta esta en DOS MIL QUINIENTOS MILLONES DE PESOS",1 a 8 años,
191876123.0,Apartamento,1800000.0,3.0,1.0,1.0,,30.0,30.0,11.0,,"Se renta directamente con seguro edificio Nuevo una de las mejores ubicaciones cerca a todo universidades y centros empresariales cocina integral tiene cama King grande. Dos pisos son centro comercial . Piso 11 Ascensores lobby, gimnasio sala de cine  lavandería sala de juegos, sala de trabajo con cafetín, 4 terrazas con hermosas vista de Bogotá. Estrene moderno!!! Incluye administración el precio.",,
191276054.0,Habitación,700000.0,4.0,2.0,,,40.0,40.0,3.0,,"Habitación independiente con baño privado en Galerías. A dos cuadras de la 30 y a muy cerca a la U. Nacional Apartamento para compartir con una sola persona, no son residencias. Acceso a lavadora, cocina y una terraza privada.",,
191998261.0,Apartamento,3000000.0,5.0,2.0,2.0,1.0,86.0,86.0,5.0,,"Arriendo apartamento 502 en Nicolas de Federman; localidad Teusaquillo, área 86 M2, parqueadero cubierto, consta de sala-comedor, cocina con área de lavandería, deposito, o zona de ropas, dos habitaciones, y dos baños, además el edificio cuenta con vigilancia 24/7, ascensor, y parqueadero para visitantes.  Excelente ubicación, con vías de acceso, transporte público, y cerca a zonas comerciales.",más de 30 años,Buen estado
191818579.0,Apartaestudio,2200000.0,4.0,1.0,,1.0,37.0,34.0,6.0,"Ascensor, Barra estilo americano, Calentador, Circuito cerrado de TV, Citófono, Cocina Integral, Cocina tipo Americano, Colegios / Universidades, Depósito / Bodega, En conjunto cerrado, Garaje(s), Gimnasio, Oficina de negocios, Parqueadero Visitantes, Parques cercanos, Planta Eléctrica, Portería / Recepción, Sala de internet, Salón Comunal, Salón de Juegos, Sauna / Turco / Jacuzzi, Supermercados / C.Comerciales, Trans. Público cercano, Vigilancia, Vista panorámica, Zona de lavandería, Zona Infantil, Zona Residencial","Extraordinario Aparta estudio tipo Loft, un baño, zona de lavandería independiente, deposito en el mismo piso, garaje, piscina, gimnasio, sauna, baño turco, teatrino, salón comunal, área de coworking, terraza último piso con B B Q.",1 a 8 años,
191734728.0,Habitación,650000.0,4.0,2.0,2.0,,250.0,10.0,2.0,,"ARRIENDO HABITACIÓN EN GALERÍAS * CON SERVICIOS INCLUIDOS,"" COCINA Y BAÑOS COMPARTIDOS""AMOBLADA A UNA CUADRAS DE LA ESTACIÓN DE TRANSMILENIO ESTADIO EL CAMPIN Y A DOS DEL CENTRO COMERCIAL SE DAN LAS LLAVES PARQUEADERO OPCIONAL SIN DEPÓSITO NI CLÁUSULA DE PERMANENCIA!",16 a 30 años,
192045997.0,Apartaestudio,1407000.0,3.0,1.0,1.0,,28.0,28.0,0.0,"Altura restringida, Bahias de parqueo, Baño Auxiliar, Bombas de gasolina, Bósque nativo, Calentador, Closet, Cocina Integral, Colegios / Universidades, En Edificio, Garaje(s), Instalación de gas, Parques cercanos, Piso en Baldosa /  Mármol, Sobre vía principal, Sobre vía secundaria, Supermercados / C.Comerciales, Todos los Servicios, Trans. Público cercano, Ventilación Natural, Vigilancia 24x7, Zona de lavandería, Zona Residencial","Excelente apartaestudio en arriendo barrio Chapinero, cuenta con 28 mts2, sala comedor en un solo ambiente, 1 habitación con closet, 1 baños con calentador a gas, cocina integral con estufa a gas, extractor de humo y muebles superiores e inferiores,  sus pisos son en cerámica, este inmueble se caracteriza por su amplitud, comodidad y acabados de alta calidad ofreciendo un ambiente perfecto para toda la familia adicional cuenta vidrios anti ruido. El edificio cuenta con vigilancia 24/7, no cuenta con ascensor y su garaje es comunal, se encuentra ubicado cerca de importantes vías de acceso como la CL 56 - AV CARACAS CANON MAS ADMINISTRACIÓN Para mayor información comuníquese con el ejecutivo comercial Oscar Pardo al celular o whatsapp  3173691392, a su correo electrónico oscar.pardo@inmobiliariasaliadas.com   1133-3000006086",1 a 8 años,
191749050.0,Apartamento,2200000.0,4.0,2.0,2.0,1.0,94.0,70.0,1.0,,"Un apartamento de 70 M2, con sala - comedor, cocina, dos baño, dos alcobas. Adicional un patio cubierto de lavandería de 11 M2 y una terraza de 13 M2. Área total útil: 94 M2.",,
192053640.0,Casa,4900000.0,4.0,5.0,5.0,2.0,244.0,244.0,3.0,,"Central, cerca a la embajada EEUU, y al centro empresarial Corferias. Casa comercial, con facilidad de vías de acceso, un sector muy comercial. Muy amplia e iluminada.",16 a 30 años,
191072424.0,Apartamento,1500000.0,3.0,1.0,2.0,,40.0,38.0,2.0,"Cocina Integral, Colegios / Universidades, Instalación de gas, Loft, Parques cercanos, Piso en Baldosa /  Mármol, Sobre vía principal, Supermercados / C.Comerciales, Trans. Público cercano, Vivienda Bifamiliar, Zona Comercial, Zona de lavandería, Zona Residencial, Zonas Verdes","APTO RECIEN REMODELADO 2 HABITACIONES  UNA CON CLOSET SALA COMEDOR COCINA 1  BAÑO  ZONA DE LAVANDERIA, SERCA A LA ESTACION CALLE 57 EXELENTES  VIAS PRINCIPALES CONTRATO DIRECTO TEL 3187287922",16 a 30 años,
191855599.0,Casa,650000.0,4.0,3.0,4.0,,12.0,,3.0,"Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Público cercano, Zona Residencial","se arrenda habitaciones amobladas individuales para damas, estudiantes universitarias. Casa de familia, lugar tranquilo y seguro, Cerca a la universidad Católica, Santo Tomas, Ecci, Javeriana y Nacional.  No se admiten mascotas",16 a 30 años,
191691713.0,Apartaestudio,1700000.0,3.0,1.0,1.0,,35.0,32.0,4.0,,"Excelente aparestudio monoambiente de 35 MTS ² INCLUYE SERVICIOS (AGUA,LUZ Y GAS) Y ADMINISTRACION $1'700.000 precio fijo   NO PARQUEADERO   Se encuentra ubicado en la carrera 15 con calle 52 edificio de apartaestudios llamado Arisma loft, baño y zona de lavado independientes y fabulosos espacios abiertos, el valor del canon incluye servicios (agua, luz y gas) y administración   El arriendo es totalmente directo pero se solicita documentacion:  1) 1 fiadores solventes o (finca raíz y solvente)  2) certificaciones laborales o de ingresos  3) extractos bancarios 3 meses  4) cédulas   Cita previa y visitas 3192475729",,
191926789.0,Habitación,590000.0,4.0,2.0,2.0,,12.0,680.0,2.0,,"Amoblada con luz natural, baño privado, servicios incluidos, cómo agua, luz, gas, wifi, acceso a la cocina, servicio de lavandería una vez a la semana, sin restricción de horarios,para entrar y salir. Más info WhatsApp",más de 30 años,
191592018.0,Casa,6500000.0,4.0,3.0,4.0,1.0,680.0,,0.0,"Balcón, Jardín, Patio, Sobre vía principal, Trans. Público cercano, Zona Comercial, Zona Residencial","Casa de dos niveles con excelente iluminación natural y amplios espacios, cuenta con antejardín, área de cafetería, 3 salones amplios, patio descubierto, patio auxiliar, estudio, cuatro alcobas con closet, tres baños, pisos en parket, madera y cerámica y garaje cubierto. Servicios de Agua y Luz. Cerca a Avenida Carrera 24, Avenida Carrera 30, Transmilenio, Avenida Calle 45, zona residencial y rutas del Sitp.",16 a 30 años,
191216750.0,Apartamento,3050000.0,4.0,3.0,3.0,1.0,96.0,90.0,6.0,,"Duplex 2 balcones con vista al parque sala comedor cocina abierta, cuarto de estudio 3 alcobas 3 baños un mezzanine, parqueadero, ascensor, vigilancia 24 horas, cercano a centro comercial y tras milenio, vías principales.estrato 4 servicio a gas estufa y calentador",16 a 30 años,
191898950.0,Apartamento,3300000.0,4.0,2.0,3.0,1.0,150.0,150.0,0.0,"Cerca centro comercial, Trans. Público cercano, Zona Residencial","AMPLIO APARTAMENTO DE 3 HABITACIONES CON CLOSET 2 BAÑOS SALA COMEDOR Y COCINA AMPLIA, PARQUEADERO CUBIERTO.",16 a 30 años,
191979901.0,Apartaestudio,1550000.0,3.0,1.0,1.0,,23.0,19.0,5.0,"Ascensor, Calentador, Cocina Integral, Cocina tipo Americano, Colegios / Universidades, Parqueadero Visitantes, Parques cercanos, Planta Eléctrica, Sobre vía principal, Supermercados / C.Comerciales, Trans. Público cercano, Zona Comercial, Zona Residencial","Lindo aparta estudio para estrenar en Galerias,  completamente dotado: cama, closet, escritorio, silla, televisor, nevera, horno, licuadora, plancha. Cuenta con calentador, black up y cortina. Edificio con ascensor, terraza comunal, bbq, gimnasio, lavanderia comunal, video portero. informacion directamente al cel 310 8613158",menor a 1 año,
191769792.0,Apartaestudio,1250000.0,4.0,1.0,1.0,,22.0,22.0,0.0,"Alarma, Bombas de gasolina, Calentador, Cerca a sector comercial, Circuito cerrado de TV, Citófono, Closet, Cocina Equipada, Cocina Integral, Cocina tipo Americano, Con administrador, En Edificio, En zona Comercial, Estudio, Loft, Piso en Madera, Portería / Recepción, Restaurantes, Seguridad, Servicios Públicos, Sobre vía principal, Terraza, Trans. Público cercano, Ventilación Natural, Zona de BBQ, Zona de lavandería, Zona Residencial","Apartaestudio en edificio residencial barrio galerías, espacio abierto tipo loft, cocina integral, baño, terraza, pisos cerámicos, sin garaje, zona de lavandería comunal cerca a sector comercial galerías, estudio, centro comercial galerías, canon no incluye administración. 206-2839",9 a 15 años,
